ensembl_gene_id	hgnc_symbol	logFC	logCPM	F	PValue	FDR
ENSG00000231890	DARS-AS1	-0.112459821	0.77959795	0.076032617	0.788936484	0.835598931
ENSG00000233237	LINC00472	0.157347857	3.678228533	0.093776725	0.766353033	0.816217451
ENSG00000233369	GTF2IP4	0.082422057	2.200758058	0.052674449	0.823573024	0.86315336
ENSG00000234127	TRIM26	0.039282062	4.492651355	0.053474465	0.822264314	0.861913464
ENSG00000234473	ZNF101P2	-0.110467034	-0.169911152	0.033630712	0.858534804	0.89104267
ENSG00000234608	MAPKAPK5-AS1	0.060641179	3.705800671	0.056968222	0.816667176	0.857345899
ENSG00000235316	DUSP8P5	-0.180657362	0.474346731	0.086982115	0.774698912	0.823507826
ENSG00000236104	ZBTB22	-0.053446398	4.384988579	0.0867855	0.774945654	0.823642456
ENSG00000237892	KLF7-IT1	0.100187461	-0.199305213	0.054703946	0.820273111	0.860286433
ENSG00000238103	RPL9P7	-0.326011127	3.320392768	0.073565155	0.792296193	0.838380535
ENSG00000240342	RPS2P5	-0.133002728	2.711774801	0.094345618	0.765669582	0.815691461
ENSG00000241112	RPL29P14	0.122885335	-0.294246433	0.136393245	0.728919737	0.784175153
ENSG00000244041	LINC01011	-0.057081969	0.553646885	0.034829193	0.856067903	0.88952984
ENSG00000247556	OIP5-AS1	-0.066595739	7.340950175	0.072403965	0.793898362	0.839687241
ENSG00000248333	CDK11B	0.065756009	3.406153254	0.122135809	0.734718725	0.789451414
ENSG00000249395	CASC9	-0.089594405	1.8491813	0.113997205	0.743332969	0.797305891
ENSG00000251580	LINC02482	-0.118798294	-0.068013205	0.117752496	0.739316482	0.793894174
ENSG00000253710	ALG11	-0.058262196	4.003120294	0.113229397	0.744163315	0.797974374
ENSG00000254560	BBOX1-AS1	0.165760483	1.132616628	0.062330278	0.808420996	0.851175223
ENSG00000255150	EID3	0.173481461	0.346120211	0.083195334	0.779506049	0.827527628
ENSG00000258655	ARHGAP5-AS1	-0.068350997	0.526878732	0.037892082	0.849956941	0.884721457
ENSG00000260565	ERVK13-1	-0.087626609	4.269073058	0.103243156	0.755263806	0.8065359
ENSG00000261221	ZNF865	-0.146149236	1.9367257	0.040587555	0.844788718	0.880143312
ENSG00000262576	PCDHGA4	-0.232585632	0.056610793	0.104877716	0.753407036	0.805179923
ENSG00000263563	UBBP4	0.195858662	0.391228981	0.12534604	0.731410466	0.786512807
ENSG00000268521	VN1R83P	0.158162965	-0.167412537	0.113110447	0.744292237	0.798050231
ENSG00000269858	EGLN2	-0.086827777	4.053822406	0.128042571	0.728668633	0.784056137
ENSG00000000971	CFH	-0.03737526	7.467408431	0.007098641	0.934688085	0.950968839
ENSG00000006459	KDM7A	-0.03529756	4.576828356	0.023089834	0.882555123	0.910294655
ENSG00000010322	NISCH	0.012915627	6.805291149	0.004297639	0.949155422	0.961385805
ENSG00000010810	FYN	-0.017177485	6.612684575	0.006933274	0.935451334	0.951333478
ENSG00000011347	SYT7	-0.010818481	1.750048468	0.000364391	0.98518406	0.989453905
ENSG00000011454	RABGAP1	-0.013580524	6.402474311	0.006361039	0.938165901	0.95339756
ENSG00000015171	ZMYND11	-0.015626982	6.660560305	0.013825893	0.908964261	0.930467371
ENSG00000018699	TTC27	0.02336353	4.453213848	0.015855177	0.902548555	0.925350066
ENSG00000024048	UBR2	0.012781525	6.272541715	0.007085992	0.934746144	0.950968839
ENSG00000026559	KCNG1	-0.067687548	2.422473921	0.016857625	0.899533646	0.922948838
ENSG00000027644	INSRR	0.143705334	-0.09823344	0.021589024	0.886404735	0.913149275
ENSG00000049246	PER3	0.017325638	2.81343456	0.004378759	0.948678577	0.961163217
ENSG00000053371	AKR7A2	-0.022415849	4.943837405	0.026286139	0.874763326	0.904362617
ENSG00000054118	THRAP3	-0.001314276	7.626528921	5.66E-05	0.994161098	0.996049067
ENSG00000056050	HPF1	-0.053400063	4.183040161	0.024656145	0.878672008	0.907107995
ENSG00000059728	MXD1	-0.012010691	2.958092398	0.002573017	0.960645942	0.970551697
ENSG00000062485	CS	-0.032484636	7.23583132	0.02259013	0.883822238	0.911396004
ENSG00000063127	SLC6A16	-0.079204328	1.139806129	0.018568562	0.894591752	0.919253507
ENSG00000064419	TNPO3	0.025661444	6.033083691	0.024617547	0.87876615	0.907136911
ENSG00000064687	ABCA7	-0.022582975	3.912239695	0.001889147	0.966274687	0.974659157
ENSG00000064961	HMG20B	-0.009414578	4.963211947	0.001614589	0.968819997	0.97643673
ENSG00000065665	SEC61A2	0.008888459	3.775042987	0.002283278	0.962925876	0.972139121
ENSG00000065675	PRKCQ	-0.110476607	2.819989075	0.030985378	0.864146407	0.895346798
ENSG00000069188	SDK2	-0.007921397	5.487835311	0.000105665	0.992021313	0.994608222
ENSG00000070423	RNF126	0.038505547	3.908094083	0.005170584	0.944239151	0.958352085
ENSG00000072506	HSD17B10	-0.037715449	5.223439244	0.023129961	0.882453984	0.910258783
ENSG00000073169	SELENOO	0.011801165	3.111357954	0.001697769	0.968027411	0.975924739
ENSG00000074054	CLASP1	0.035970917	7.131819739	0.031883205	0.86221497	0.893885779
ENSG00000074582	BCS1L	0.035102313	4.236456986	0.027299635	0.87239563	0.902462357
ENSG00000074621	SLC24A1	0.038452805	2.909111666	0.022455145	0.884166981	0.911614438
ENSG00000074800	ENO1	-0.045484585	10.35869676	0.011661933	0.916358067	0.936359029
ENSG00000075142	SRI	-0.012813809	5.496070111	0.003432937	0.954550194	0.965530935
ENSG00000075213	SEMA3A	-0.012356004	6.045149606	0.001168794	0.973469217	0.980258204
ENSG00000075461	CACNG4	-0.018733205	3.3699924	0.005536945	0.942301401	0.956668516
ENSG00000076555	ACACB	-0.001443917	4.470669102	4.28E-06	0.99839506	0.998989495
ENSG00000078070	MCCC1	0.007845704	4.36853218	0.002347276	0.962410339	0.97190478
ENSG00000078114	NEBL	-0.125096374	2.380456779	0.019230974	0.892741167	0.917902
ENSG00000079785	DDX1	0.037046161	6.803495931	0.015421928	0.903881545	0.926508979
ENSG00000080503	SMARCA2	0.012779024	5.888752968	0.004820471	0.946156607	0.959569559
ENSG00000080802	CNOT4	0.01330112	4.80602967	0.001621065	0.968757565	0.97643673
ENSG00000080819	CPOX	0.029417763	3.939314174	0.016792788	0.899725837	0.923007951
ENSG00000081154	PCNP	-0.02211415	6.726389946	0.00351961	0.953980759	0.965275419
ENSG00000081791	DELE1	-0.01541809	5.525268269	0.013194371	0.911057306	0.931775505
ENSG00000082397	EPB41L3	-0.032523347	5.924428748	0.00099942	0.975465978	0.981620338
ENSG00000082701	GSK3B	0.026451607	6.803838069	0.013575351	0.909788699	0.931164292
ENSG00000083857	FAT1	-0.015788941	10.48493822	0.002471697	0.961427837	0.971049109
ENSG00000085465	OVGP1	-0.048550708	0.472803658	0.020695515	0.888761957	0.914770599
ENSG00000085788	DDHD2	-0.018979611	5.736757725	0.006326934	0.938331498	0.953414308
ENSG00000086758	HUWE1	0.030846991	8.729412607	0.007132044	0.934535005	0.950895086
ENSG00000088882	CPXM1	-0.054628639	6.196622889	0.004620226	0.947284855	0.960448397
ENSG00000089163	SIRT4	-0.041597475	1.215436101	0.020617426	0.888970422	0.91489258
ENSG00000089234	BRAP	-0.005806459	4.819170264	0.001864224	0.966497738	0.974740789
ENSG00000091129	NRCAM	-0.078418135	4.118837331	0.021569978	0.886454454	0.913149275
ENSG00000091262	ABCC6	-0.073920375	1.050742355	0.021889952	0.885622116	0.912607701
ENSG00000091622	PITPNM3	0.040233317	3.042551659	0.01024022	0.921601559	0.940455928
ENSG00000092096	SLC22A17	0.023237551	4.545235842	0.006307174	0.938427646	0.953441376
ENSG00000092978	GPATCH2	-0.023906538	4.966591148	0.022014647	0.885299439	0.912370579
ENSG00000099860	GADD45B	0.013834124	4.508992367	0.000499086	0.982661067	0.987484385
ENSG00000099899	TRMT2A	-0.018785213	4.554873939	0.016659775	0.900121304	0.923237032
ENSG00000099917	MED15	0.027042038	4.750110438	0.011049555	0.918574529	0.938274393
ENSG00000100124	ANKRD54	-0.002797021	3.870025844	0.00017316	0.98978627	0.992898805
ENSG00000100246	DNAL4	-0.007222656	3.61946454	0.001058414	0.974752543	0.981066786
ENSG00000100285	NEFH	0.017457283	3.118040277	0.003780495	0.952308002	0.963956308
ENSG00000100307	CBX7	0.050355258	1.063555088	0.019787813	0.891210556	0.916534353
ENSG00000100532	CGRRF1	0.034011806	3.334774571	0.022797755	0.883294029	0.910988286
ENSG00000100711	ZFYVE21	0.01468259	4.064449823	0.010050591	0.922328123	0.941057338
ENSG00000100938	GMPR2	0.027014726	5.457818687	0.017194247	0.898541818	0.922138121
ENSG00000101337	TM9SF4	0.030403529	5.943636057	0.027737508	0.871386704	0.90155464
ENSG00000101856	PGRMC1	0.02749623	6.745670181	0.013321308	0.910632584	0.931539963
ENSG00000101940	WDR13	-0.013724178	5.096721148	0.007688708	0.932035182	0.949055496
ENSG00000102038	SMARCA1	0.030597249	8.468434877	0.024673424	0.878629889	0.907107995
ENSG00000102096	PIM2	-0.028861184	2.213099207	0.007872425	0.931230323	0.948340082
ENSG00000102119	EMD	-0.036679355	4.557461478	0.031228682	0.863620174	0.895124553
ENSG00000102218	RP2	0.032345772	4.333395253	0.009063393	0.926227824	0.94447421
ENSG00000102543	CDADC1	-0.039002491	2.065472756	0.022179046	0.884875447	0.912027679
ENSG00000102796	DHRS12	0.045647577	1.002993002	0.022389161	0.884335888	0.911720058
ENSG00000103061	SLC7A6OS	-0.0019135	4.376805706	0.000129228	0.99117645	0.99392992
ENSG00000103599	IQCH	0.014805074	1.521658441	0.002160383	0.963936592	0.973016281
ENSG00000104442	ARMC1	0.006145972	5.638788905	0.00087816	0.977001947	0.982629727
ENSG00000104953	TLE6	0.061946361	0.114320778	0.027548064	0.871822197	0.901937181
ENSG00000105135	ILVBL	0.031737253	4.837758856	0.02957319	0.867243868	0.897877888
ENSG00000105497	ZNF175	0.025651008	3.429243475	0.014962558	0.905315873	0.927563327
ENSG00000105793	GTPBP10	0.00802696	4.560987839	0.001558871	0.969362394	0.976768086
ENSG00000106028	SSBP1	0.029207892	6.039268191	0.012110456	0.914771846	0.935016797
ENSG00000106263	EIF3B	0.014948016	7.60427418	0.008960952	0.926644534	0.944688449
ENSG00000106333	PCOLCE	0.055872013	6.012301449	0.006708707	0.936502659	0.952099886
ENSG00000106524	ANKMY2	0.010531848	4.586952902	0.0021035	0.964414167	0.97342672
ENSG00000106608	URGCP	0.012100407	4.803681886	0.004364741	0.948760659	0.961163217
ENSG00000108262	GIT1	-0.029146091	4.889899259	0.017720157	0.897011871	0.920912494
ENSG00000108424	KPNB1	0.003578697	8.471717852	0.00031012	0.986331684	0.990229943
ENSG00000108819	PPP1R9B	0.001193688	5.512255225	4.66E-05	0.994699486	0.996442916
ENSG00000108840	HDAC5	0.049121199	4.936840002	0.021811526	0.885825544	0.912707052
ENSG00000108883	EFTUD2	0.028469862	6.839541576	0.019818307	0.891127376	0.916517523
ENSG00000109065	NAT9	-0.029046672	5.060565723	0.011711244	0.916182183	0.93624905
ENSG00000109339	MAPK10	0.071722461	2.627903483	0.030168204	0.86592966	0.896855719
ENSG00000109743	BST1	-0.097151953	-0.463292279	0.029149348	0.868188356	0.898584448
ENSG00000110046	ATG2A	0.019494885	4.192058792	0.002463444	0.961492236	0.971049109
ENSG00000110171	TRIM3	-0.015575548	3.571271993	0.006361079	0.938165707	0.95339756
ENSG00000110172	CHORDC1	0.011593575	5.749339541	0.002338216	0.962482893	0.971906497
ENSG00000110237	ARHGEF17	0.007144819	6.20509627	0.001743975	0.967595528	0.975758163
ENSG00000110427	KIAA1549L	-0.086405235	4.851381807	0.025586588	0.876425111	0.905479742
ENSG00000110446	SLC15A3	-0.016550363	1.758740205	0.000982864	0.975669964	0.981681573
ENSG00000110536	PTPMT1	0.007334661	3.826345461	0.000632765	0.980477052	0.985434036
ENSG00000111231	GPN3	0.032037046	4.032340258	0.018041914	0.896087228	0.920238714
ENSG00000111845	PAK1IP1	0.000323339	4.529706507	2.16E-06	0.998860007	0.999224235
ENSG00000112237	CCNC	-0.008863778	5.568075806	0.000883831	0.97692782	0.982629727
ENSG00000112367	FIG4	0.002031106	4.365014489	9.72E-05	0.9923487	0.994814523
ENSG00000112511	PHF1	0.02049523	4.309558563	0.017968205	0.896298302	0.920317674
ENSG00000112651	MRPL2	-0.004079038	3.797753371	0.000363703	0.985198034	0.989453905
ENSG00000112837	TBX18	0.010504006	3.5908578	0.002693133	0.959738735	0.969920889
ENSG00000112851	ERBIN	-0.023377213	7.549401779	0.024434399	0.879213892	0.907462525
ENSG00000113318	MSH3	0.021020488	4.518687209	0.024935014	0.877994071	0.90681761
ENSG00000113369	ARRDC3	0.030347899	6.864602255	0.016173957	0.901579548	0.924563895
ENSG00000113504	SLC12A7	0.065448527	5.698140086	0.01230191	0.91410384	0.934473273
ENSG00000113575	PPP2CA	0.001424466	6.979304304	4.20E-05	0.994972427	0.99664355
ENSG00000113758	DBN1	-0.008879842	8.373652323	0.001534414	0.969603542	0.976939312
ENSG00000114098	ARMC8	-0.013987336	5.701940416	0.012937673	0.911922577	0.932590919
ENSG00000114268	PFKFB4	0.028788566	4.670886742	0.004735508	0.946632384	0.959928766
ENSG00000114331	ACAP2	0.017069331	6.458642672	0.010835825	0.919362692	0.938890304
ENSG00000114450	GNB4	-0.051387721	5.886299927	0.026603758	0.874016335	0.903661873
ENSG00000114520	SNX4	-0.008218122	5.178874559	0.001705154	0.967957995	0.975924739
ENSG00000114767	RRP9	-0.045631111	4.121438367	0.025015905	0.877798153	0.906683528
ENSG00000115041	KCNIP3	-0.10552225	1.173419344	0.029502934	0.867399942	0.897903932
ENSG00000115255	REEP6	-0.079991335	1.426952651	0.025770634	0.875985667	0.90541208
ENSG00000115325	DOK1	0.007036431	3.082974437	0.000487434	0.982864618	0.987616583
ENSG00000115446	UNC50	-0.008798741	4.275781759	0.002518022	0.961068386	0.970819459
ENSG00000116574	RHOU	-0.045123843	4.528021577	0.020274071	0.889891862	0.915486224
ENSG00000116990	MYCL	-0.063048769	5.322028849	0.015452709	0.903786215	0.926480495
ENSG00000117133	RPF1	-0.0112267	4.741282622	0.002510918	0.961123296	0.970819459
ENSG00000117155	SSX2IP	-0.010114766	5.843452359	0.004343571	0.948884869	0.96121806
ENSG00000118363	SPCS2	-0.005944206	4.309769328	0.000241283	0.987943569	0.991412827
ENSG00000118523	CCN2	0.064761824	7.659237823	0.023133345	0.882445459	0.910258783
ENSG00000118900	UBN1	0.007753915	5.76245183	0.002284648	0.962914768	0.972139121
ENSG00000119004	CYP20A1	-0.001947619	3.908175992	0.000104368	0.992070401	0.994608222
ENSG00000119820	YIPF4	-0.019139747	5.936743966	0.020831772	0.888399169	0.914671726
ENSG00000120159	CAAP1	0.0140438	4.334687791	0.003772085	0.952361003	0.963956308
ENSG00000120327	PCDHB14	0.06763715	2.75330719	0.018582966	0.894551158	0.919253507
ENSG00000120549	KIAA1217	-0.03174576	5.063382789	0.008200109	0.929817917	0.947360348
ENSG00000120942	UBIAD1	0.002108028	4.044799406	0.000133402	0.991035103	0.993860835
ENSG00000120963	ZNF706	-0.052389322	4.954255196	0.029953827	0.866401598	0.897209023
ENSG00000121406	ZNF549	0.030628525	3.619676388	0.031543499	0.862942407	0.894504723
ENSG00000121753	ADGRB2	-0.051913654	4.977794435	0.017207338	0.898503446	0.922138121
ENSG00000122335	SERAC1	0.007906453	3.895662843	0.00252004	0.961052806	0.970819459
ENSG00000122694	GLIPR2	-0.009822463	5.756594188	0.000787509	0.978220921	0.983598913
ENSG00000122971	ACADS	-0.034397102	2.281814639	0.009000298	0.926484199	0.944595195
ENSG00000123552	USP45	0.006858684	4.490940077	0.000771669	0.978441001	0.983748092
ENSG00000123836	PFKFB2	-0.034230039	3.915173346	0.021090786	0.887712873	0.914376923
ENSG00000123933	MXD4	0.015674201	5.455681971	0.004291679	0.949190636	0.961385805
ENSG00000124120	TTPAL	-0.013133959	4.770099096	0.004495882	0.947997863	0.960888307
ENSG00000124140	SLC12A5	-0.008248159	0.187561033	0.000352117	0.985435673	0.989547667
ENSG00000124275	MTRR	0.006455733	4.37296011	0.001876757	0.966385382	0.974699138
ENSG00000124587	PEX6	0.022225347	4.964355145	0.014439503	0.906976584	0.928779232
ENSG00000124602	UNC5CL	-0.01337841	0.654522562	0.000671213	0.97989282	0.984991192
ENSG00000124749	COL21A1	-0.161528656	5.168269065	0.029532624	0.867333961	0.897903392
ENSG00000125124	BBS2	-0.011412432	5.244871145	0.005106788	0.94458356	0.958630711
ENSG00000125170	DOK4	-0.028639413	3.837950378	0.013715548	0.909326422	0.930768639
ENSG00000125247	TMTC4	-0.002463346	4.791003488	8.25E-05	0.992951476	0.995273321
ENSG00000125459	MSTO1	0.031549065	3.782112844	0.020850544	0.888349285	0.914671726
ENSG00000125648	SLC25A23	-0.058652659	5.005355534	0.020889395	0.888246113	0.914651448
ENSG00000125652	ALKBH7	0.064121586	3.383174103	0.029188805	0.868100131	0.898560934
ENSG00000126456	IRF3	-0.017507874	4.649470186	0.010051491	0.922324659	0.941057338
ENSG00000126461	SCAF1	-0.088766438	4.388714958	0.024823251	0.878265299	0.906961162
ENSG00000126603	GLIS2	-0.034987294	3.059570411	0.011952531	0.915326906	0.93551443
ENSG00000127452	FBXL12	-0.007380699	4.383409795	0.002616895	0.960312125	0.970285903
ENSG00000127990	SGCE	0.022192201	4.420046107	0.004495695	0.94799894	0.960888307
ENSG00000128536	CDHR3	-0.051746364	1.598423063	0.007466734	0.933020699	0.949706509
ENSG00000128594	LRRC4	-0.066671449	1.497494373	0.010823157	0.919409654	0.938890304
ENSG00000129682	FGF13	0.046647818	5.312127683	0.009266924	0.925406899	0.943707266
ENSG00000130052	STARD8	-0.057500624	2.919565246	0.016826816	0.899624921	0.922973451
ENSG00000130165	ELOF1	0.030775983	4.560755065	0.013303759	0.910691179	0.931539963
ENSG00000130304	SLC27A1	0.038360273	3.742337172	0.01840382	0.895057202	0.919387423
ENSG00000130511	SSBP4	-0.064288158	5.009997058	0.020892705	0.888237327	0.914651448
ENSG00000131061	ZNF341	-0.034021357	0.950844319	0.008107311	0.930214963	0.947694493
ENSG00000131263	RLIM	-0.017881257	7.474387291	0.014337927	0.907302617	0.928987571
ENSG00000131375	CAPN7	-0.012523768	5.558961505	0.006636954	0.936842305	0.952324433
ENSG00000131620	ANO1	0.042556302	0.042766039	0.011360031	0.917443219	0.937258408
ENSG00000131941	RHPN2	-0.054459982	3.041730938	0.031205195	0.86367088	0.895124553
ENSG00000132466	ANKRD17	-0.001846651	7.648150055	5.99E-05	0.993992314	0.996025464
ENSG00000132664	POLR3F	-0.023133346	3.941769243	0.009346961	0.925086575	0.943450747
ENSG00000132793	LPIN3	0.04037389	1.678135747	0.014333925	0.907315483	0.928987571
ENSG00000132819	RBM38	-0.04281191	3.972755034	0.026641157	0.873928683	0.90363936
ENSG00000133884	DPF2	-0.00025586	5.158496676	1.38E-06	0.999086591	0.999330147
ENSG00000134533	RERG	0.142556621	1.572156425	0.023950532	0.880405166	0.908486997
ENSG00000134597	RBMX2	0.040622705	4.660276557	0.025683514	0.876193482	0.905435135
ENSG00000134825	TMEM258	0.046611813	5.268792632	0.026771414	0.873623886	0.903392298
ENSG00000134864	GGACT	-0.040501262	-0.244011553	0.009896729	0.922922755	0.941594008
ENSG00000135052	GOLM1	-0.027040532	6.625506829	0.008716459	0.927648914	0.945571832
ENSG00000135447	PPP1R1A	-0.093148778	2.797067942	0.01083522	0.919364936	0.938890304
ENSG00000135472	FAIM2	0.057338479	2.425671835	0.013356517	0.910515143	0.931539963
ENSG00000135925	WNT10A	0.128615271	2.282198381	0.017425524	0.897866105	0.921582562
ENSG00000136237	RAPGEF5	0.014909303	1.258699917	0.000693271	0.979565178	0.984734008
ENSG00000136261	BZW2	0.001266343	6.219868904	6.88E-05	0.993561533	0.995739281
ENSG00000136271	DDX56	0.002352475	5.785871257	0.00026908	0.987268066	0.990950829
ENSG00000136874	STX17	0.014054345	4.160266319	0.006339913	0.938268423	0.953414308
ENSG00000136897	MRPL50	-0.003095974	4.926743138	0.000245717	0.98783329	0.991374688
ENSG00000136932	TRMO	-0.000874168	2.858587064	1.26E-05	0.997244362	0.998481818
ENSG00000137185	ZSCAN9	0.030182367	3.920150954	0.024900988	0.87807658	0.906834546
ENSG00000137868	STRA6	0.02354537	3.612902974	0.002027224	0.965064827	0.973796839
ENSG00000137947	GTF2B	0.014828055	4.677302522	0.002987222	0.957599728	0.968115822
ENSG00000137955	RABGGTB	0.024797183	6.856464804	0.008030841	0.930543877	0.947888784
ENSG00000138172	CALHM2	0.020791412	1.081358486	0.004572316	0.947558426	0.960583765
ENSG00000138175	ARL3	-0.000773584	4.751587123	7.99E-06	0.997805831	0.998679503
ENSG00000138385	SSB	-0.008174933	7.004657972	0.001227658	0.972809644	0.979797478
ENSG00000138640	FAM13A	-0.02519512	5.585403526	0.014518339	0.906724345	0.928659587
ENSG00000139132	FGD4	-0.047731658	5.825413576	0.021874338	0.885662588	0.912607701
ENSG00000139209	SLC38A4	-0.048279583	2.15597468	0.010377851	0.921078474	0.940131962
